yearmon,estacion,min,max,prec,ecoreg,ecoregion,geometry
2017-02,RECONQUISTA,20.9357142857143,30.6392857142857,215.5,Humid Chaco,Chaco Húmedo,"c(820944.692292264, -3232807.55508049)"
2017-03,INTA - RECONQUISTA (EMC),28.958064516129,18.9258064516129,85.9,Humid Chaco,Chaco Húmedo,"c(820955.08433336, -3232437.91665328)"
2017-03,RECONQUISTA,19.3258064516129,29.2838709677419,72,Humid Chaco,Chaco Húmedo,"c(820944.692292264, -3232807.55508049)"
2017-04,INTA - RECONQUISTA (EMC),24.8866666666667,15.14,144.4,Humid Chaco,Chaco Húmedo,"c(820955.08433336, -3232437.91665328)"
2017-04,RECONQUISTA,15.34,24.7266666666667,180.5,Humid Chaco,Chaco Húmedo,"c(820944.692292264, -3232807.55508049)"
2017-05,INTA - RECONQUISTA (EMC),21.6935483870968,14.0161290322581,135,Humid Chaco,Chaco Húmedo,"c(820955.08433336, -3232437.91665328)"
2017-05,RECONQUISTA,14.5838709677419,21.3451612903226,157.6,Humid Chaco,Chaco Húmedo,"c(820944.692292264, -3232807.55508049)"
2017-06,INTA - RECONQUISTA (EMC),20.9533333333333,10.4966666666667,33.4,Humid Chaco,Chaco Húmedo,"c(820955.08433336, -3232437.91665328)"
2017-06,RECONQUISTA,11.39,20.6533333333333,31.3,Humid Chaco,Chaco Húmedo,"c(820944.692292264, -3232807.55508049)"
2017-07,INTA - RECONQUISTA (EMC),23.2129032258065,11.4161290322581,51.2,Humid Chaco,Chaco Húmedo,"c(820955.08433336, -3232437.91665328)"
2017-07,RECONQUISTA,12.3,23.2806451612903,52.2,Humid Chaco,Chaco Húmedo,"c(820944.692292264, -3232807.55508049)"
2017-08,INTA - RECONQUISTA (EMC),23.5032258064516,11.8548387096774,82.8,Humid Chaco,Chaco Húmedo,"c(820955.08433336, -3232437.91665328)"
2017-08,RECONQUISTA,12.3548387096774,23.5451612903226,70.3,Humid Chaco,Chaco Húmedo,"c(820944.692292264, -3232807.55508049)"
2017-09,INTA - RECONQUISTA (EMC),24.2833333333333,13.85,90.9,Humid Chaco,Chaco Húmedo,"c(820955.08433336, -3232437.91665328)"
2017-09,RECONQUISTA,14.3566666666667,24.3833333333333,100.3,Humid Chaco,Chaco Húmedo,"c(820944.692292264, -3232807.55508049)"
2017-10,INTA - RECONQUISTA (EMC),25.8,14.6645161290323,24,Humid Chaco,Chaco Húmedo,"c(820955.08433336, -3232437.91665328)"
2017-10,RECONQUISTA,15.0612903225806,26.041935483871,37.8,Humid Chaco,Chaco Húmedo,"c(820944.692292264, -3232807.55508049)"
2017-11,INTA - RECONQUISTA (EMC),29.21,15.38,82.3,Humid Chaco,Chaco Húmedo,"c(820955.08433336, -3232437.91665328)"
2017-11,RECONQUISTA,16.1566666666667,29.1133333333333,105.3,Humid Chaco,Chaco Húmedo,"c(820944.692292264, -3232807.55508049)"
2017-12,INTA - RECONQUISTA (EMC),32.7516129032258,19.8935483870968,65.2,Humid Chaco,Chaco Húmedo,"c(820955.08433336, -3232437.91665328)"
2017-12,RECONQUISTA,20.5612903225806,32.7677419354839,40.5,Humid Chaco,Chaco Húmedo,"c(820944.692292264, -3232807.55508049)"
2009-01,INTA - RAFAELA (EMC),32.2129032258065,17.1838709677419,22.4,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2009-02,INTA - RAFAELA (EMC),30.3142857142857,17.7285714285714,139.3,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2009-02,SUNCHALES,15.4,30.3666666666667,0,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2009-03,INTA - RAFAELA (EMC),29.9322580645161,17.2645161290323,198,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2009-03,SUNCHALES,16.9142857142857,30.8214285714286,109.1,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2009-04,INTA - RAFAELA (EMC),28.0366666666667,14.6533333333333,21,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2009-04,SUNCHALES,14.2655172413793,28.9758620689655,28,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2009-05,INTA - RAFAELA (EMC),23.2038461538462,10.6269230769231,23.7,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2009-05,SUNCHALES,10.6866666666667,24.2333333333333,14,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2009-06,INTA - RAFAELA (EMC),19.137037037037,4.34444444444444,19.4,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2009-06,SUNCHALES,4.28333333333333,19.8366666666667,7,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2009-07,INTA - RAFAELA (EMC),17.2535714285714,3.32142857142857,44.1,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2009-07,SUNCHALES,3.49032258064516,18.1225806451613,34,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2009-08,INTA - RAFAELA (EMC),24.5642857142857,7.55357142857143,0.4,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2009-08,SUNCHALES,8.8258064516129,24.2838709677419,0,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2009-09,INTA - RAFAELA (EMC),20.2851851851852,7.97777777777778,72.4,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2009-09,SUNCHALES,7.61034482758621,20.3448275862069,70,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2009-10,INTA - RAFAELA (EMC),27.6607142857143,10.2892857142857,62.5,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2009-10,SUNCHALES,11.8096774193548,27.8,72,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2009-11,INTA - RAFAELA (EMC),30.0866666666667,17.9033333333333,133.8,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2009-11,SUNCHALES,18.18,29.58,262,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2009-12,INTA - RAFAELA (EMC),28.8096774193548,18.0225806451613,251.7,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2009-12,SUNCHALES,18.0322580645161,29.0387096774194,282.7,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2010-01,INTA - RAFAELA (EMC),31.4193548387097,18.9645161290323,141.6,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2010-01,SUNCHALES,19.2612903225806,31.7354838709677,131,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2010-02,INTA - RAFAELA (EMC),29.5785714285714,19.5928571428571,168.5,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2010-02,SUNCHALES,20.0857142857143,30.1285714285714,231,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2010-03,INTA - RAFAELA (EMC),29.5096774193548,17.0612903225806,114.5,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2010-03,SUNCHALES,17.6266666666667,29.7566666666667,139.4,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2010-04,INTA - RAFAELA (EMC),24.69,11.4166666666667,42.5,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2010-04,SUNCHALES,11.41,24.68,35,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2010-05,INTA - RAFAELA (EMC),20.3161290322581,8.8741935483871,69.7,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2010-05,SUNCHALES,9.04666666666667,19.7766666666667,52.7,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2010-06,INTA - RAFAELA (EMC),18.5766666666667,6.14666666666667,0.6,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2010-06,SUNCHALES,6.35666666666667,18.5566666666667,1,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2010-07,INTA - RAFAELA (EMC),18.3645161290323,4.4258064516129,3.3,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2010-07,SUNCHALES,4.34193548387097,18.6451612903226,0.7,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2010-08,INTA - RAFAELA (EMC),18.7322580645161,5.29032258064516,4.2,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2010-08,SUNCHALES,4.9,19.8266666666667,6,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2010-09,INTA - RAFAELA (EMC),21.96,8.97666666666667,61.7,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2010-09,SUNCHALES,8.62413793103448,23.2206896551724,77,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2010-10,INTA - RAFAELA (EMC),24.5032258064516,9.87741935483871,37.2,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2010-10,SUNCHALES,9.89666666666667,25.6533333333333,23.6,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2010-11,INTA - RAFAELA (EMC),29.16,13.4733333333333,55.2,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2010-11,SUNCHALES,13.6666666666667,30.0033333333333,65,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2010-12,INTA - RAFAELA (EMC),31.5645161290323,13.5612903225806,100.2,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2010-12,SUNCHALES,17.5612903225806,32.3548387096774,152.4,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2011-01,INTA - RAFAELA (EMC),31.7451612903226,18.7967741935484,213.4,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2011-01,SUNCHALES,19.458064516129,33.0129032258065,213.3,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2011-02,INTA - RAFAELA (EMC),27.8321428571429,17.7178571428571,132.3,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2011-02,SUNCHALES,17.7464285714286,29.4928571428571,154.9,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2011-03,INTA - RAFAELA (EMC),28.1032258064516,14.5129032258065,99.7,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2011-03,SUNCHALES,14.7354838709677,29.1677419354839,97,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2011-04,INTA - RAFAELA (EMC),26.02,11.53,87.1,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2011-04,SUNCHALES,12.2333333333333,26.38,121.7,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2011-05,INTA - RAFAELA (EMC),20.7967741935484,9.70645161290323,35.3,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2011-05,SUNCHALES,9.16774193548387,21.1774193548387,53.8,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2011-06,INTA - RAFAELA (EMC),16.41,7.01333333333333,42.6,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2011-06,SUNCHALES,6.34,16.8233333333333,45.4,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2011-07,INTA - RAFAELA (EMC),17.7870967741936,5.18387096774194,6,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2011-07,SUNCHALES,5.03225806451613,18.6129032258065,16.3,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2011-08,INTA - RAFAELA (EMC),18.6838709677419,5.28709677419355,10.3,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2011-08,SUNCHALES,5.20322580645161,19.3806451612903,1.7,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2011-09,INTA - RAFAELA (EMC),24.61,9.21,28.4,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2011-09,SUNCHALES,9.41666666666667,25.2533333333333,21,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2011-10,INTA - RAFAELA (EMC),23.85,12.81,137.8,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2011-10,SUNCHALES,12.4516129032258,24.4322580645161,187,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2011-11,INTA - RAFAELA (EMC),29.5733333333333,16.2233333333333,173.5,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2011-11,RAFAELA - EEA RAFAELA,31.4666666666667,17.2,99.29998,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2011-11,SUNCHALES,15.7433333333333,29.7866666666667,134.5,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2011-12,INTA - RAFAELA (EMC),31.9870967741936,16.9806451612903,17.9,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2011-12,RAFAELA - EEA RAFAELA,32.9935483870968,16.9451612903226,18.5,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2011-12,SUNCHALES,16.5806451612903,31.9612903225806,16,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2012-01,INTA - RAFAELA (EMC),33.6838709677419,18.4709677419355,98,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2012-01,RAFAELA - EEA RAFAELA,34.6548387096774,18.7354838709677,106.09999,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2012-01,SUNCHALES,18.5225806451613,33.9935483870968,124.2,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2012-02,INTA - RAFAELA (EMC),32.3862068965517,20.3,83.7,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2012-02,RAFAELA - EEA RAFAELA,33.9758620689655,20.1241379310345,90.49999,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2012-02,SUNCHALES,19.8862068965517,33.4310344827586,88.9,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2012-03,INTA - RAFAELA (EMC),28.358064516129,16.2483870967742,194.1,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2012-03,RAFAELA - EEA RAFAELA,29.9935483870968,16.3935483870968,201.89996,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2012-03,SUNCHALES,16.4354838709677,29.1161290322581,173,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2012-04,INTA - RAFAELA (EMC),24.28,13.1433333333333,49.8,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2012-04,RAFAELA - EEA RAFAELA,25.8033333333333,12.8433333333333,55.2,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2012-04,SUNCHALES,12.9633333333333,24.6566666666667,30.3,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2012-05,INTA - RAFAELA (EMC),22.6645161290323,11.941935483871,37.5,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2012-05,RAFAELA - EEA RAFAELA,24.864,11.112,41.19999,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2012-05,SUNCHALES,11.5225806451613,23.4967741935484,39.4,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2012-06,INTA - RAFAELA (EMC),19.6366666666667,7.01666666666667,0.4,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2012-06,RAFAELA - EEA RAFAELA,20.41,7.01666666666667,0.6,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2012-06,SUNCHALES,6.62666666666667,20.1566666666667,0.7,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2012-07,INTA - RAFAELA (EMC),18.0258064516129,3.22258064516129,4.6,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2012-07,RAFAELA,2.03684210526316,18.1526315789474,0,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2012-07,RAFAELA - EEA RAFAELA,18.8290322580645,2.97741935483871,6.1,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2012-07,SUNCHALES,3.1741935483871,18.6193548387097,0.4,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2012-08,INTA - RAFAELA (EMC),20.7677419354839,8.8,103.3,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2012-08,RAFAELA,8.01333333333333,19.71,90,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2012-08,RAFAELA - EEA RAFAELA,21.4166666666667,8.8,112.399981,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2012-08,SUNCHALES,8.89354838709677,21.3032258064516,130,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2012-09,INTA - RAFAELA (EMC),23.33,11.38,54.4,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2012-09,RAFAELA,11.7566666666667,22.7333333333333,58,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2012-09,RAFAELA - EEA RAFAELA,24.2666666666667,11.1633333333333,59.79998,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2012-09,SUNCHALES,10.9366666666667,24.6866666666667,21,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2012-10,INTA - RAFAELA (EMC),24.7677419354839,14.358064516129,153.3,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2012-10,RAFAELA,15.058064516129,24.0838709677419,167,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2012-10,RAFAELA - EEA RAFAELA,25.8064516129032,14.2967741935484,170.499971,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2012-10,SUNCHALES,14.3161290322581,25.7451612903226,276.8,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2012-11,INTA - RAFAELA (EMC),29.74,16.6033333333333,70.1,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2012-11,RAFAELA,16.9238095238095,29.5142857142857,61,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2012-11,RAFAELA - EEA RAFAELA,31.36,16.51,81.499991,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2012-11,SUNCHALES,16.1333333333333,30.2033333333333,141,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2012-12,INTA - RAFAELA (EMC),31.0838709677419,17.8677419354839,393.7,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2012-12,RAFAELA,18.936,29.736,379,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2012-12,RAFAELA - EEA RAFAELA,32.5290322580645,18.5354838709677,386.00004,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2012-12,SUNCHALES,18.3967741935484,31.6451612903226,328,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2013-01,INTA - RAFAELA (EMC),31.8096774193548,18.1870967741936,63,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2013-01,RAFAELA,18.695652173913,31.3565217391304,86,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2013-01,RAFAELA - EEA RAFAELA,33.241935483871,18.2548387096774,66.300001,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2013-01,SUNCHALES,18.1645161290323,32.6870967741936,41,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2013-02,INTA - RAFAELA (EMC),29.2785714285714,17.2107142857143,127.7,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2013-02,RAFAELA,17.7727272727273,29.2181818181818,122.9,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2013-02,RAFAELA - EEA RAFAELA,31.2115384615385,17.5730769230769,116.699991,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2013-02,SUNCHALES,17.8214285714286,30.5107142857143,128.9,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2013-03,INTA - RAFAELA (EMC),26.5838709677419,13.9741935483871,96.1,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2013-03,RAFAELA,14.4655172413793,26.251724137931,134,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2013-03,RAFAELA - EEA RAFAELA,28.0935483870968,14.1806451612903,128.5,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2013-03,SUNCHALES,14.3548387096774,27.7774193548387,103.1,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2013-04,INTA - RAFAELA (EMC),26.7933333333333,12.7366666666667,135.2,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2013-04,RAFAELA,12.4535714285714,25.6678571428571,183,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2013-04,RAFAELA - EEA RAFAELA,28.1366666666667,12.8166666666667,102.800003,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2013-04,SUNCHALES,12.78,27.1633333333333,152,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2013-05,INTA - RAFAELA (EMC),21.5741935483871,10.0032258064516,51.1,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2013-05,RAFAELA,10.2516129032258,20.5129032258065,41,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2013-05,RAFAELA - EEA RAFAELA,22.6935483870968,10.4741935483871,52.39999,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2013-05,SUNCHALES,10.4741935483871,21.9096774193548,185.3,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2013-06,INTA - RAFAELA (EMC),20.5366666666667,6.76333333333333,16.4,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2013-06,RAFAELA,7.01851851851852,20.1111111111111,18,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2013-06,RAFAELA - EEA RAFAELA,21.5233333333333,6.79333333333333,18.5,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2013-06,SUNCHALES,6.75333333333333,20.9833333333333,8.1,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2013-07,INTA - RAFAELA (EMC),19.3967741935484,6.52903225806452,1,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2013-07,RAFAELA,6.11071428571429,18.0357142857143,0.2,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2013-07,RAFAELA - EEA RAFAELA,20.2193548387097,6.89677419354839,0.9,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2013-07,SUNCHALES,6.57741935483871,19.5064516129032,0.7,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2013-08,INTA - RAFAELA (EMC),20.4096774193548,4.51935483870968,9.3,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2013-08,RAFAELA,5.61612903225807,20.2258064516129,10,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2013-08,RAFAELA - EEA RAFAELA,21.6870967741936,4.69354838709677,9.900001,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2013-08,SUNCHALES,4.28709677419355,21.3,3,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2013-09,INTA - RAFAELA (EMC),23.3766666666667,8.69333333333333,12.4,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2013-09,RAFAELA,9.49333333333333,23.0533333333333,10,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2013-09,RAFAELA - EEA RAFAELA,24.9566666666667,9.28666666666667,14.600002,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2013-09,SUNCHALES,9.12333333333333,24.1433333333333,15.5,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2013-10,INTA - RAFAELA (EMC),28.0290322580645,12.9516129032258,71.2,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2013-10,RAFAELA,13.8233333333333,28.13,141,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2013-10,RAFAELA - EEA RAFAELA,29.5709677419355,13.2387096774194,112.999991,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2013-10,SUNCHALES,13.2838709677419,28.658064516129,140.7,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2013-11,INTA - RAFAELA (EMC),28.57,15.2733333333333,294,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
2013-11,RAFAELA,15.1793103448276,27.4068965517241,270,Espinal,Espinal,"c(642806.63507224, -3460126.2734163)"
2013-11,RAFAELA - EEA RAFAELA,30.19,15.9666666666667,270.59992,Espinal,Espinal,"c(642906.974182038, -3452736.4850108)"
2013-11,SUNCHALES,15.6766666666667,28.5433333333333,356,Espinal,Espinal,"c(659176.061822678, -3427099.20373563)"
2013-12,INTA - RAFAELA (EMC),34.3870967741936,20.1290322580645,59.1,Espinal,Espinal,"c(638171.986567111, -3450456.03868206)"
